site_name,date,time_created,time_updated,id,doi,date_accessed,instrument,type,units,surveyors,latitude,longitude,northing,easting,elevation,utm_zone,geom,time,depth,site_id,bottom_depth,comments,sample_a,sample_b,sample_c,value
Grand Mesa,2020-02-08,2021-06-01 18:43:43.156197+00:00,,20612,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,8.0,1S17,,,,,,14.3
Grand Mesa,2020-02-08,2021-06-01 18:43:43.154664+00:00,,20611,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,13.0,1S17,,,,,,9.8
Grand Mesa,2020-02-08,2021-06-01 18:43:43.153288+00:00,,20610,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,18.0,1S17,,,,,,10.2
Grand Mesa,2020-02-08,2021-06-01 18:43:43.151800+00:00,,20609,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,23.0,1S17,,,,,,11.0
Grand Mesa,2020-02-08,2021-06-01 18:43:43.150419+00:00,,20608,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,28.0,1S17,,,,,,11.5
Grand Mesa,2020-02-08,2021-06-01 18:43:43.149034+00:00,,20607,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,33.0,1S17,,,,,,10.1
Grand Mesa,2020-02-08,2021-06-01 18:43:43.147546+00:00,,20606,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,38.0,1S17,,,,,,10.7
Grand Mesa,2020-02-08,2021-06-01 18:43:43.145848+00:00,,20605,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,43.0,1S17,,,,,,10.4
Grand Mesa,2020-02-08,2021-06-01 18:43:43.144500+00:00,,20604,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,48.0,1S17,,,,,,11.2
Grand Mesa,2020-02-08,2021-06-01 18:43:43.142952+00:00,,20603,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,53.0,1S17,,,,,,13.9
Grand Mesa,2020-02-08,2021-06-01 18:43:43.141662+00:00,,20602,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-11-01F,specific_surface_area,,Carrie Vuyovich,39.01975162153016,-108.18178193047407,4322748.0,743987.0,,12,POINT (743987 4322748),15:45:00-06:00,58.0,1S17,,,,,,15.9
