site_name,date,time_created,time_updated,id,doi,date_accessed,instrument,type,units,surveyors,latitude,longitude,northing,easting,elevation,utm_zone,geom,time,depth,site_id,bottom_depth,comments,sample_a,sample_b,sample_c,value
Grand Mesa,2020-02-06,2021-06-01 18:43:29.966908+00:00,,14476,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,119.0,2N13,,,,,,31.3
Grand Mesa,2020-02-06,2021-06-01 18:43:29.741106+00:00,,14363,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,119.0,2N13,,,,,,27.73
Grand Mesa,2020-02-06,2021-06-01 18:43:29.965370+00:00,,14475,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,124.0,2N13,,,,,,28.2
Grand Mesa,2020-02-06,2021-06-01 18:43:29.739592+00:00,,14362,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,124.0,2N13,,,,,,33.71
Grand Mesa,2020-02-06,2021-06-01 18:43:29.737984+00:00,,14361,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,129.0,2N13,,,,,,51.85
Grand Mesa,2020-02-06,2021-06-01 18:43:29.963900+00:00,,14474,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,129.0,2N13,,,,,,55.2
Grand Mesa,2020-02-06,2021-06-01 18:43:29.736216+00:00,,14360,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,134.0,2N13,,,,,,73.46
Grand Mesa,2020-02-06,2021-06-01 18:43:29.962486+00:00,,14473,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,134.0,2N13,,,,,,47.0
Grand Mesa,2020-02-06,2021-06-01 18:43:29.734755+00:00,,14359,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,136.0,2N13,,,,,,80.3
Grand Mesa,2020-02-06,2021-06-01 18:43:29.733424+00:00,,14358,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IRIS,specific_surface_area,,Céline Vargel,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:35:00-06:00,139.0,2N13,,,,,,70.94
Grand Mesa,2020-02-06,2021-06-01 18:43:29.960801+00:00,,14472,https://doi.org/10.5067/SNMM6NGGKWIT,2021-06-01,IS3-SP-15-01US,specific_surface_area,,Kehan Yang,39.03396562230527,-108.19625653404186,4324287.0,742685.0,,12,POINT (742685 4324287),09:20:00-06:00,139.0,2N13,,,,,,65.9
